url,embedding
https://dejan.ai/blog/gemini-system-prompt/,"0.7373285293579102,0.5416783690452576,-0.5632121562957764,0.201585054397583,-0.1495416760444641,-0.1206558495759964,0.476661741733551,0.03901297599077225,0.47868672013282776,0.8385577201843262,0.09695471823215485,0.5012221336364746,-0.043514639139175415,-0.2787163555622101,-0.11884400993585587,-0.33680853247642517,-0.6023410558700562,-0.18007399141788483,-0.577660858631134,-0.711754560470581,0.27602919936180115,0.30810990929603577,-1.14999520778656,-0.7691601514816284,-0.5433729887008667,0.5199683904647827,-0.5713710784912109,0.22719718515872955,1.2705204486846924,0.7965880036354065,0.11169029772281647,0.08595935255289078,-0.14018170535564423,-0.5056917071342468,-0.3705529272556305,-0.12824787199497223,0.3269743025302887,-0.33007535338401794,-0.7394925951957703,-0.2559988796710968,0.3143329322338104,-0.2653059959411621,0.5058280825614929,-1.019077181816101,-0.8771611452102661,-0.3361525535583496,-0.31540539860725403,-0.7091262340545654,-0.39965584874153137,-0.45629826188087463,-0.43380850553512573,0.26530909538269043,0.41802793741226196,0.056196894496679306,0.28500866889953613,-0.7130140066146851,-0.11188336461782455,0.005670513026416302,-0.32419535517692566,0.5027138590812683,0.3840503990650177,0.20469287037849426,0.10052534192800522,-0.6784672141075134,-0.3941793143749237,0.6554257869720459,-0.11323132365942001,0.13518400490283966,-0.41776955127716064,-0.30125078558921814,-0.6007357835769653,0.44512277841567993,-0.062233664095401764,-0.6128246188163757,-0.35980507731437683,-0.11444204300642014,0.2585074305534363,-0.23800593614578247,-0.47224152088165283,0.24207720160484314,0.11638306826353073,0.11792575567960739,-0.3625700771808624,0.19294600188732147,0.029197821393609047,-0.603391706943512,0.9873177409172058,0.4351560175418854,-0.04327252507209778,-0.8091766834259033,0.4467397630214691,0.46050241589546204,-0.043153900653123856,0.25609806180000305,0.1724046766757965,0.19241203367710114,0.1766735464334488,0.581543505191803,0.10972219705581665,0.8904649615287781,0.6255737543106079,0.5639040470123291,-0.37243327498435974,0.30795150995254517,-1.0488115549087524,0.2592998147010803,-0.03534753993153572,-0.595391035079956,0.10062284767627716,-1.0091842412948608,-0.21081022918224335,0.0032949422020465136,0.08895377814769745,-0.7365899085998535,-0.37898603081703186,-0.10230675339698792,-0.47349464893341064,0.49816304445266724,-0.7461872696876526,-0.03581450507044792,-0.22677022218704224,-0.2665959298610687,-0.5184221863746643,0.014507115818560123,0.1737646907567978,0.15945032238960266,0.5192069411277771,0.5023578405380249,-0.968355655670166,0.17444464564323425,0.00783772673457861,0.35727402567863464,0.7727370858192444,0.9962155818939209,0.211867555975914,0.0316350944340229,0.1685217171907425,-0.1488620787858963,0.872873842716217,-0.31375935673713684,0.37597864866256714,-0.35660672187805176,-0.15163648128509521,1.400808572769165,-0.026626070961356163,-0.13108032941818237,-0.38782161474227905,0.15941697359085083,-0.34343796968460083,0.7405055165290833,0.08344599604606628,0.7003706693649292,-0.0026704473420977592,0.39767181873321533,-0.40151166915893555,-0.8711886405944824,-0.4029245674610138,0.13178473711013794,0.3795579969882965,0.09799385070800781,-0.013246579095721245,0.8088456988334656,-0.13586457073688507,0.6735391020774841,-0.2615012228488922,0.2995958626270294,-0.5289173126220703,-0.8533135056495667,0.3946412205696106,-0.2582304775714874,-0.004313272424042225,0.00938801933079958,-0.563142716884613,-0.29717516899108887,0.3341964781284332,0.3363746404647827,0.5821396708488464,-0.185574471950531,0.42564961314201355,-0.29220831394195557,-0.6967652440071106,0.13862282037734985,0.4305642545223236,0.6183947324752808,0.12304099649190903,0.409416139125824,0.19588200747966766,0.41823503375053406,-0.3608531951904297,-0.1121329665184021,0.38824576139450073,0.5994386076927185,-0.21819159388542175,0.029014453291893005,0.6345476508140564,0.15195010602474213,-0.5224438905715942,0.17496676743030548,0.33319225907325745,-0.9461424946784973,-0.3896528482437134,0.47717681527137756,-0.12847456336021423,0.689807653427124,-0.37609371542930603,0.1804204285144806,-0.22152578830718994,0.6451014280319214,-1.2906367778778076,0.1641554832458496,0.19049441814422607,-0.14762377738952637,-0.5554280877113342,-0.7069764137268066,0.780747652053833,-0.3316504955291748,-0.7865744233131409,0.38592061400413513,0.4023096263408661,-0.012682097963988781,-0.26178768277168274,0.07080745697021484,0.059959981590509415,0.5546579360961914,-0.7013838291168213,0.5824167728424072,-0.22052101790905,0.5168689489364624,-0.7621963620185852,0.363020122051239,-0.035394735634326935,0.3190516531467438,0.13773730397224426,0.5412216782569885,0.1441790908575058,0.36479651927948,0.2815154790878296,0.3945436477661133,0.2099139243364334,-0.18098844587802887,0.11372701078653336,0.06142397224903107,1.1283035278320312,0.7241172790527344,0.31277236342430115,0.8711377382278442,0.24003390967845917,0.11736727505922318,0.1842658668756485,0.7317883372306824,-0.9287078380584717,0.35342344641685486,0.07675572484731674,-0.4691515862941742,-1.180562973022461,-0.17975234985351562,0.5239648222923279,0.4557224214076996,0.40611183643341064,-0.8294327259063721,-0.02652309648692608,0.327312707901001,0.07644210010766983,-0.031571488827466965,-0.06445113569498062,-0.6701955199241638,0.19780898094177246,-0.16609510779380798,-0.21299004554748535,-0.507861316204071,-0.47485285997390747,-0.3936181664466858,-0.9679991006851196,-0.12836433947086334,-0.538358747959137,-0.666499137878418,-0.4558740556240082,-1.063114881515503,0.23176397383213043,-1.1698333024978638,0.3088794946670532,-0.4905438721179962,-0.749146044254303,0.5653732419013977,-0.3429691195487976,0.7030238509178162,-0.5233047604560852,-0.3159470558166504,-0.47672268748283386,0.6754237413406372,-0.32730633020401,0.1689414381980896,-0.5116915106773376,-0.7534717917442322,0.5135217308998108,-0.19703496992588043,0.4159364104270935,0.1533227413892746,-0.2778555452823639,-0.39117857813835144,0.11636248975992203,0.007579771336168051,0.11527825146913528,0.5554983615875244,-0.37476879358291626,-0.052891552448272705,-0.041821081191301346,-0.36505675315856934,0.5093978643417358,0.16731083393096924,-0.18777598440647125,0.3072330951690674,-0.2891579866409302,0.2707391381263733,-0.748707115650177,0.18218328058719635,0.15661004185676575,0.14444375038146973,-0.035045940428972244,-0.5245828032493591,-0.16886696219444275,-0.5606894493103027,-0.2225808948278427,0.11994904279708862,-0.016071442514657974,0.36383959650993347,-0.04279056191444397,-1.3763951063156128,-0.3348139524459839,-0.40216246247291565,-0.4111610949039459,-0.1754763275384903,-0.26150697469711304,0.20405706763267517,-0.013004902750253677,-0.2111712545156479,0.050506554543972015,-0.7346627712249756,-0.08342552185058594,0.42942482233047485,0.23154571652412415,-0.6570559144020081,-0.632800281047821,0.5332053899765015,-0.5625952482223511,0.16679660975933075,0.3183888792991638,-0.47548019886016846,0.1427113562822342,-0.46644479036331177,-0.20663075149059296,0.36095333099365234,0.10382790118455887,-0.09258974343538284,0.6983986496925354,0.7016341686248779,-0.5605482459068298,-0.0860108956694603,-0.01331327110528946,-0.5387933850288391,-0.05499700829386711,0.6791098117828369,-0.10048297047615051,0.5002470016479492,-0.13786208629608154,0.10407683998346329,-0.2536852955818176,0.7096242308616638,0.5000429153442383,-0.5838157534599304,0.3790672719478607,0.001415854087099433,-0.6546335816383362,-0.26009365916252136,-0.4443531036376953,-0.6879289746284485,0.739744246006012,-0.1331280916929245,0.14230301976203918,0.026865458115935326,0.09851527214050293,-0.07894781231880188,0.420818030834198,0.5079827904701233,-0.28743883967399597,0.26483097672462463,-0.40096336603164673,0.3821583092212677,-0.13654117286205292,-0.20134058594703674,0.09645335376262665,0.2832034230232239,-0.7343176603317261,0.3687179982662201,-0.6426864862442017,-0.3833431601524353,0.6448249816894531,0.6090044379234314,0.42373254895210266,0.06153940036892891,0.34570595622062683,7.093255408108234e-05,-0.643047034740448,-0.05150474235415459,-0.2825334668159485,0.09750702977180481,-0.6242918372154236,0.30915969610214233,-0.04336472600698471,0.45082804560661316,0.1568538099527359,0.16459064185619354,-0.0940283015370369,-0.11922312527894974,0.5445221066474915,-0.11746758222579956,-0.511995792388916,-0.6529590487480164,0.5386283993721008,0.470636785030365,-0.34100937843322754,-0.27463576197624207,-0.9322918057441711,0.8292747735977173,-0.030872520059347153,-0.19156596064567566,-0.5828267335891724,-0.32971885800361633,0.48693445324897766,0.44653967022895813,-0.8426205515861511,-0.6145014762878418,0.04260106012225151,-0.5943898558616638,-0.22385987639427185,0.5456389784812927,1.2209137678146362,-0.3063407242298126,0.5596218109130859,-0.16464313864707947,-0.04248169809579849,0.8215675354003906,0.04749641939997673,-0.34342873096466064,0.5893188714981079,-0.5403253436088562,0.10739167034626007,0.2038135826587677,-0.004004424437880516,-0.18281789124011993,0.7574332356452942,-0.34487199783325195,0.4141046106815338,-0.3780140280723572,-0.5211381316184998,-0.7548625469207764,0.18773336708545685,0.6376250386238098,0.37509000301361084,0.2735457718372345,0.3762023448944092,-0.16967085003852844,0.23466193675994873,0.2805585265159607,-0.4033755958080292,0.6940432786941528,0.03617130592465401,0.643950879573822,0.42674702405929565,0.213638573884964,-0.2749270796775818,0.35695287585258484,-0.30110394954681396,-0.05676937848329544,-0.1735231876373291,-0.5679828524589539,0.1749548614025116,-0.34219300746917725,-0.09630347043275833,-0.5293512940406799,-0.6498975157737732,0.2593725323677063,0.048030320554971695,-0.09057358652353287,-0.6288954019546509,-0.2819015085697174,0.197196826338768,-0.14470772445201874,-0.4238375127315521,0.35403206944465637,-0.2055482417345047,-0.25173354148864746,-0.0067840395495295525,0.19618865847587585,-0.22794018685817719,-0.6618790030479431,-0.5811421275138855,-0.1824387013912201,0.5759053826332092,-0.5369553565979004,0.7437684535980225,-0.37571802735328674,-0.99111008644104,0.882232666015625,-0.4031643569469452,-0.09526517987251282,-0.2810707688331604,-0.5958821773529053,0.19310078024864197,-0.01675434410572052,-0.21687276661396027,0.32210150361061096,-0.23847348988056183,0.03826426714658737,0.6910590529441833,-0.5282993316650391,-0.04364190995693207,-0.33178603649139404,-0.6925738453865051,0.544295608997345,0.13115888833999634,-0.8069314956665039,-0.16188152134418488,0.3483985364437103,-0.4519866108894348,-0.2210526317358017,0.22714388370513916,-0.16148556768894196,-0.47542572021484375,-0.8666762709617615,0.374141126871109,-0.30108651518821716,-0.12618477642536163,-0.250878244638443,-0.1652383953332901,-0.09721972048282623,0.34000733494758606,0.13160736858844757,-0.48887351155281067,0.0201300960034132,-0.10863963514566422,0.7555642127990723,-0.6487503051757812,0.32963642477989197,-0.36768534779548645,-0.19277049601078033,-0.11280112713575363,0.11899617314338684,0.20809704065322876,0.5113245248794556,0.2869116961956024,-0.7589025497436523,-0.006348627619445324,0.20194247364997864,-0.3694823384284973,0.2752131521701813,0.16128435730934143,0.11147106438875198,-0.16710905730724335,0.608005702495575,-0.10421844571828842,0.7670690417289734,0.19712510704994202,-0.308309406042099,-0.7021988034248352,0.12335030734539032,-1.2992054224014282,-0.3131963312625885,-0.030437735840678215,-0.1487049162387848,-0.23775078356266022,-0.21954777836799622,-0.07027757912874222,0.9394890666007996,-0.0548078753054142,-1.0767077207565308,0.22758586704730988,-0.23028719425201416,-0.7810050249099731,0.08033512532711029,-0.3909827172756195,0.15561512112617493,-0.4727119505405426,-0.5821644067764282,-0.053555890917778015,-0.6236660480499268,-0.5899683833122253,1.2373030185699463,0.23218323290348053,0.0810166671872139,-1.3634012937545776,0.35059648752212524,0.36931490898132324,0.30577510595321655,0.064969003200531,-0.10153665393590927,-0.18166054785251617,-0.19427131116390228,-0.4852924048900604,-0.35913094878196716,-0.1466342955827713,0.6338029503822327,0.1798866093158722,-0.6215540766716003,-0.14003902673721313,-0.25847965478897095,-0.4345628321170807,-0.13420920073986053,0.999450147151947,0.4069047272205353,-0.33458608388900757,0.5759037733078003,0.3142113983631134,-0.7332237958908081,0.21566224098205566,-0.03706361725926399,-0.16654199361801147,-0.5828918218612671,0.25360918045043945,0.9380680918693542,-0.13089752197265625,0.741977334022522,0.5340690016746521,-0.7605102062225342,-0.1975744366645813,0.4003585875034332,-0.102108895778656,0.3950134813785553,-0.11222855001688004,0.2792413830757141,-0.16974350810050964,-0.49058693647384644,0.16914002597332,0.30722418427467346,0.06552246958017349,-0.08095899224281311,0.28696784377098083,0.20301388204097748,-0.8926554918289185,0.024193132296204567,0.9522294998168945,-0.1342981904745102,0.34209558367729187,-1.11759352684021,0.4076462388038635,-0.2041758894920349,0.15678167343139648,0.7132545113563538,-0.5047771334648132,-0.0667470172047615,0.1416132152080536,0.7180711627006531,0.863208532333374,-0.7489864230155945,-0.22057920694351196,1.2207025289535522,-0.9348801970481873,0.04078305512666702,0.05827893316745758,0.6895614266395569,0.15075668692588806,0.311509907245636,-0.27419179677963257,0.1454818993806839,0.29055723547935486,0.5438270568847656,0.18420737981796265,0.21908868849277496,-0.41362911462783813,-0.4483495354652405,-0.3124537467956543,-0.2861780524253845,-0.3725798726081848,0.07641878724098206,0.6552303433418274,-0.003058510832488537,-0.10839405655860901,0.41213274002075195,0.5289275050163269,-0.1946123242378235,-1.114715814590454,0.15408647060394287,0.4168057441711426,-0.4381972551345825,0.5037569999694824,-0.05276476964354515,-0.41390329599380493,-0.29349493980407715,0.6645091772079468,-0.20780062675476074,-0.2734997868537903,0.03164054453372955,0.8515447974205017,-0.11490535736083984,-0.19288788735866547,-0.40532350540161133,0.1917540282011032,-0.23488794267177582,0.33607766032218933,-1.0540211200714111,-0.18225350975990295,0.4791172742843628,-0.6172022223472595,-0.05339508876204491,-0.2950305938720703,0.5298858284950256,-0.14905144274234772,0.015004804357886314,0.6878715753555298,-0.11821528524160385,0.21638089418411255,-0.3607569932937622,0.40348008275032043,0.04234757646918297,-0.39917266368865967,-0.42215287685394287,-0.28283199667930603,0.10897161066532135,-0.08745013177394867,0.4124821126461029,0.271846741437912,0.5387579202651978,0.20842738449573517,0.5239250659942627,0.775482714176178,0.526867687702179,-0.350687175989151,0.7540639638900757,-0.19992773234844208,-0.22412829101085663,-0.4585270881652832,0.16666622459888458,0.11531992256641388,-0.036149293184280396,-0.41504448652267456,0.3222634494304657,0.0909169539809227,-0.4685109555721283,-0.1768471598625183,-0.41136470437049866,0.2770848274230957,0.7653578519821167,0.21077567338943481,0.1973632127046585,-0.09615717828273773,-0.1205231249332428,0.06014629080891609,-0.9440755248069763,-0.529881477355957,0.19479309022426605,-0.6806550025939941,1.0555181503295898,-0.07437893003225327,0.2894512712955475,-0.2484837770462036,0.8932296633720398,0.48134610056877136,0.4734989106655121,0.3364504277706146,-0.19906389713287354,0.3937150239944458,-0.904636561870575,-0.3701021075248718,-0.20038142800331116,-0.05485723167657852,0.24279728531837463,-0.6717842817306519,0.6467484831809998,0.5679000616073608,0.2103300839662552,-0.36115455627441406,-0.721526563167572,-0.27228155732154846,0.2384060174226761,0.1201367974281311,-0.27344822883605957,0.6058313846588135,-0.7981154322624207,-0.024886958301067352,-0.13220271468162537,0.4652738869190216,0.10831314325332642,0.10444995015859604,0.38694873452186584,0.48775845766067505,-0.474886029958725,-0.3805290758609772,1.170204520225525,-0.4234522581100464,0.9080725312232971,-0.11165894567966461,-0.2827872633934021,-0.03855955973267555,-0.2125401496887207,0.150795578956604,0.7664408683776855,0.46231991052627563,-0.04547323286533356,-0.6387026906013489,-0.0956386998295784,0.5427548885345459,0.06092444062232971,0.12690122425556183,-0.19204188883304596,-0.27671363949775696,-0.2714630663394928,-0.20430012047290802,-0.8016076683998108,0.012371400371193886,-0.7615009546279907,0.037038858979940414,0.3705456852912903,0.057469047605991364,-0.07596271485090256,-0.5259408354759216,-1.1049597263336182,0.24892064929008484,-0.01201857253909111,0.11980532109737396,-0.03175775706768036,-0.27392157912254333,0.2279108762741089,0.26584529876708984,0.20807692408561707,-0.08318798243999481,-0.0519489124417305,0.14174844324588776,0.47215864062309265,0.4881933629512787,0.23173955082893372,0.39409053325653076,0.6630548238754272,0.668283998966217,-0.5835402607917786,-0.34911230206489563,0.0010830684332177043,-0.3987426459789276,-0.20876911282539368,1.0397776365280151,0.4691002070903778,-0.6253705024719238,-0.14628620445728302,-0.698094367980957,-0.27201080322265625,-0.46403539180755615,-0.4550723135471344,-0.44403839111328125,-0.16235706210136414,0.8422235250473022,-1.235111117362976,-0.7551884055137634,0.2251197099685669,-0.04283555969595909,-0.11068648099899292,-0.2215370088815689,0.25013744831085205,-0.2091754525899887,0.9473340511322021,1.1972500085830688,0.46183648705482483,-0.4764264225959778,-0.057226039469242096,-0.3302749991416931,0.1557074636220932,0.7010537385940552,-0.14140470325946808,-0.38504308462142944,0.5856835842132568,-0.5048350691795349,-0.3758808672428131,-0.09958518296480179,-0.20591512322425842,0.06620049476623535,-0.173878476023674,0.4030071198940277,0.09611083567142487,-0.0614713691174984,0.3873746991157532,-0.2965484857559204,0.25950679183006287,-0.4837692975997925,0.6731844544410706,-0.5882942080497742,-0.1260158270597458,-0.8128203749656677,0.5270397067070007,-0.06661326438188553,-1.039501667022705,0.28530436754226685,-0.6009325981140137,0.05605113133788109,-0.16353535652160645,0.02921481803059578,-0.6167974472045898,-0.0795714259147644,0.2190902978181839,1.028498888015747,-0.0410672090947628,-0.4584229290485382,-0.4472084641456604,0.53081876039505,0.7705807089805603,-0.13608410954475403,0.8513625264167786,1.097732424736023,0.23698227107524872,-0.24505417048931122,0.19062268733978271,0.5273305177688599,-0.05973544344305992,0.3131515383720398,-0.6344559192657471,-0.8865930438041687,-0.011704114265739918,0.04280874505639076,0.28977909684181213,0.8425756692886353,0.7845031023025513,0.14818532764911652,-0.022120941430330276,-0.5151891708374023,-0.9493952393531799,0.22144466638565063,-0.052980050444602966,0.5132675766944885,0.05568457767367363,-0.45905232429504395,0.291769415140152,-0.7038895487785339,4.552409648895264,1.341681718826294,0.20852555334568024,0.823501706123352,0.09372168779373169,0.5379548668861389,1.1407396793365479,-0.03543763607740402,0.35489168763160706,-0.2782624661922455,0.27054959535598755,-0.4074642062187195,0.0340527705848217,0.3788245618343353,-0.5742419362068176,0.08295637369155884,-0.4249159097671509,-0.27067115902900696,-0.10102255642414093,-0.23756662011146545,-1.1840676069259644,0.12583328783512115,0.08896598219871521,0.34102147817611694,-0.15912334620952606,0.24996700882911682,0.31722602248191833,-0.06393767893314362,-0.034438129514455795,-0.2595246434211731,0.1899750977754593,-0.6191003322601318,0.30262070894241333,-0.05119813606142998,-0.28837502002716064,0.6601430773735046,0.31650251150131226,-0.5509291291236877,-0.3439684808254242,0.523308515548706,0.18194691836833954,0.23881888389587402,-0.8113654255867004,0.0597129687666893,0.13839606940746307,0.22816720604896545,0.45270606875419617,0.19940654933452606,0.6763520836830139,-0.23655937612056732,0.6023918986320496,-0.6826981902122498,0.4293365776538849,0.38162434101104736,-0.8380137085914612,0.275689035654068,-0.17186936736106873,0.11618522554636002,-0.057077035307884216,0.40903791785240173,-0.1259148269891739,-0.027931444346904755,-0.17732574045658112,-0.3463763892650604,-0.42626169323921204,0.6138887405395508,-0.11255494505167007,0.9590827822685242,-0.10241378843784332,-0.23205749690532684,0.17672957479953766,0.2623674273490906,-0.5685166716575623,-0.6563917398452759,0.624514102935791,0.3047994375228882,-0.26740923523902893,0.3383500874042511,-0.17009535431861877,-0.5030279159545898,0.15272225439548492,0.5709911584854126,-0.708677351474762,0.28652694821357727,0.12585777044296265,0.3907524645328522,-0.49772873520851135,0.1917637288570404,-0.15233689546585083,0.01791505143046379,-0.07292830944061279,0.36326098442077637,0.36410900950431824,-0.3903171718120575,0.5766554474830627"
